1.02473019005,BKD_1-Ban_5_(1001-1005),60001,1001,1002,1003,1004,1005
2.02473019004,Ha_Noi_(1006-1010),60002,1006,1007,1008,1009,1010
3.02473019003,BKD1_Ban_3_(1011-1015),60003,1011,1012,1013,1014,1015
4.02473019002,BKD2_HN_(1016-1020),60004,1016,1017,1018,1019,1020
5.02473019001,BKD1_Ban_1+6_(1021-1025),60005,1021,1022,1023,1024,1025
6.02873040646,BKD_2_HCM_(1026-1030),60006,1026,1027,1028,1029,1030
7.02873040645,Van_Phong_2_(1031-1035),60007,1031,1032,1033,1034,1035
8.02873040644,HCM_(1036-1040),60008,1036,1037,1038,1039,1040
